isbn_a,isbn_b,pearson,num_common_users
067976402,971880107,0.17786066523256402,6
067976402,1558744150,0.8962181043973677,4
1558531025,375707972,0.9827019221831736,3
312195516,446520802,-0.07974771128820568,6
312978383,385504209,-0.7687120795892923,3
316603287,590353403,0.8701933143905055,3
345370805,394820371,-0.07669206021838587,4
345384466,446672211,0.3649233181021074,3
375703055,60987103,0.35889641122330423,3
380813815,385511612,-0.405397152247773,5
385337639,446519138,0.3672554667702235,4
385511612,451526341,0.337818024535105,3
425166619,553582135,-0.27562965375745063,3
439064872,64407667,0.6326571153041848,6
440219078,553572997,0.8286403341361852,3
440219078,440226104,0.15252071711321752,3
440967694,671003755,-0.49885138716514954,3
446364193,553572997,0.7758455775587633,4
60972777,684874350,0.8309239728301906,3
743229878,743418174,0.7138156285582878,3
60930535,671027360,-0.026229897952343314,4
140298479,385721420,0.5358887203476963,3
140179836,345378490,-0.1386455632396592,3
446527785,671021001,0.912371563032108,3
345370775,385420161,0.9644175093929214,3
385420161,60915544,0.3067189445181269,3
439136369,446310786,0.2500103312188818,4
345391802,451524934,0.4947557145297566,7
312195516,345443284,0.14932119578346922,7
156027321,60392452,0.8082060960413581,4
451181379,671004565,0.4313454859139147,3
312305060,446606812,-0.3388766323455321,3
440225701,70212570,0.7938646199091717,4
440225701,440226430,-0.48594446545072484,3
316693006,373484100,-0.8201513299583781,3
038529929,316666009,-0.8600731215123706,3
380789019,61020710,-0.3379461782586319,3
316769487,449005615,0.33000754536802523,3
451202341,743237188,0.999539819400774,3
140179836,60392452,-0.15150921645538631,3
014023828,316769487,0.930051741666271,3
080410753,399501487,-0.5949276305170241,3
345313860,446364800,0.7506687409439602,3
044021145,425161722,-0.7662255260095902,3
439064872,446606812,0.8712615540043814,3
345348036,451524934,-0.48621235372985067,3
451167317,451169530,0.28389753268019324,6
140298479,330332775,0.8865948151503051,3
440211727,671461494,-0.7142722554373374,3
449005615,60930535,-0.2524739257020962,5
60928336,60938455,0.4811148648272204,4
375703055,805063897,0.46681658955633226,3
006102063,61020710,-0.9297613367161528,3
425145638,451205421,0.8372183582789212,3
345313860,349101779,0.37889134189137386,3
1563895730,380789035,0.19508768081297567,5
399146431,618002219,0.8517149069015345,3
439064872,618002227,0.7191983821492672,3
316666343,316776963,0.12381140134419502,17
671004573,743439740,0.39396693363540825,3
067976402,394820371,0.4395344770447444,4
60987103,684872153,-0.3528375947197612,6
068484267,452282152,-0.07315364872867433,10
1400034779,140293248,0.6775180364194602,9
440226104,446605484,0.5299288460489362,3
316666343,60928336,0.2958779795471013,23
015600710,142001740,0.01644212078889842,3
042511774,375726403,0.7597247096364694,3
044023722,375703055,0.5368864941685849,3
140067477,439064864,0.8778955729143845,5
140293248,385505833,-0.02302033846888698,3
140298479,316096199,-0.8432137585692427,3
1558744150,375707972,0.5822089830534355,5
312978383,316569321,-0.9762681381168576,4
316781266,385335881,-0.7234163162777145,3
345370775,60502258,0.8266560257795433,4
345370775,449212602,0.5627626694251808,8
375703055,446611867,-0.8840881089345325,3
439064864,60987103,0.23432041738306114,5
440224675,64407667,-0.21154925599376387,4
446672211,451454243,-0.23651504724252356,3
553571656,60987103,0.11194709607578916,3
60938455,670892963,0.6709487623139285,3
743418174,842342702,-0.7786037949935486,4
316776963,451191153,-0.7383593787547068,3
380977788,439064864,-0.5302073567247105,3
312243022,312278586,-0.1838981774306,5
515128554,553265741,0.8683464310493408,8
142001740,446531332,0.31387360535767594,3
373218400,373484100,0.8479220634360545,4
399501487,451137965,0.821026173742898,3
451524934,671027344,0.10620811247866067,3
345417623,452282152,0.9673659383965275,4
345369947,451524934,0.19276949268363688,3
451524934,452282152,0.47721932558187674,3
1400034779,385492081,-0.9751284972087361,3
449212602,671617028,0.37490928874551943,3
006102063,61020699,-0.6945111265955375,3
440226104,805063897,-0.6111366809551956,3
316666343,440219078,0.0883364848335533,7
385505833,446612790,-0.9193705488975402,3
440219078,446310786,-0.1664747648567209,6
312278586,385504209,-0.19461820273880678,11
038542017,312243022,0.7219481138564571,3
380789035,380813815,0.06692252605129011,4
080410753,312195516,0.8953331770060847,7
446527785,446672211,0.016708011634648787,6
446610399,671510053,0.8536133084104411,3
446672211,553582747,-0.9039245070055917,3
080410753,684872153,0.8798762536501231,4
039592720,316569321,0.38765022057356885,3
375702709,446310786,0.08435950282029926,5
385504209,451176812,-0.8637329162397565,3
006019491,553280589,-0.22156489164889007,3
014029628,316666343,0.7692045117436552,8
044023722,671042858,0.6351992401924359,4
051513287,1558744150,0.94807294902724,3
055356451,446604801,0.9424089902586357,4
067976402,446523569,-0.736512388346195,3
151008116,671028375,-0.4534734547288536,3
156027321,375703055,0.11218197734605692,4
312963009,316096199,0.9999953250875669,3
312976275,316569321,-0.11000288175351425,4
316569321,345370775,-0.06580806671642725,4
316666343,671042858,-0.5191842854404204,6
316693200,743460529,0.9540527858909349,3
316781266,385508042,-0.6289300251780765,3
345313860,439064864,0.8351570943336843,6
345370775,671028375,0.643625488815232,3
345417623,671510053,0.9067544160839672,3
380710218,440226430,0.8356488378191699,3
380717018,446364193,-0.5619496612018238,3
380813815,60502258,-0.24577490598464882,3
385416342,439139597,0.796639780580952,3
385490445,60188731,0.30313257448209446,3
385508042,743418174,0.850469192224753,3
440226430,671793489,0.6764274220480221,4
590353403,671027344,0.6586640107326177,3
385504209,440211727,0.5453411894802004,8
380002450,451524934,-0.7057009385999028,3
051510521,446605239,0.2641874540218399,3
671021001,70212570,0.8444521637638964,3
375703055,60930535,0.6049591119701602,8
440211727,440226104,0.8546730017437553,4
316601950,804106304,0.5208713960821175,10
316601950,440226430,0.3035342830386258,11
380718332,446612790,0.9472827053950481,5
380813815,70212570,0.8252066536123042,4
399146431,670892963,0.2017337298126315,4
446605239,60938455,-0.9478263702885609,3
767903579,804111359,-0.999966666377766,3
345443284,60502258,-0.673616551046294,4
679734775,679746048,0.9466257933531946,3
385335881,805063897,0.04983585203659088,5
080410753,60392452,-0.054113533790054444,3
399501487,61009059,0.3941682800154921,3
312976275,671867113,0.876131907268656,3
316693200,446605484,0.5689176064556917,3
067976402,440211727,0.29169822065133794,6
425145638,671027360,0.6344320423208709,3
155874262,446364800,-0.8778428966666515,3
142001740,64471047,0.23119385734263775,4
439136350,64471047,0.38782004592298197,5
316693200,446527793,0.8728715609439696,3
440215625,60928336,-0.29840568721609956,4
067101420,385504209,-0.3389100115653754,3
385504209,515135062,-0.702621908981135,5
375726403,609608444,0.0026631762633875637,4
439139597,60392452,0.5225141161877909,3
038533334,312282990,-0.31497312856018456,3
385335482,804106304,0.012786782522646215,3
743418174,743486226,0.08325057439406423,3
345361792,786868716,-0.048547544902149416,8
038572179,142000205,0.8665905556915492,4
312195516,375702709,0.10838066629198484,7
006092988,553571656,0.0,3
038542017,316666343,0.009261288529729456,8
038542471,399146431,0.4294996358146624,3
051512219,679734775,0.9776512282389749,3
051513287,842329129,0.4002360364246173,3
051513287,515128554,0.8436924345251967,9
051513287,446611867,-0.6551975668261574,3
055356451,385511612,-0.4431657840301555,3
067976402,553571656,0.3318808935992428,3
080410753,553572997,-0.5109425869050562,3
142000205,316666343,-0.04588219830756578,17
151008116,804114986,0.16118106409453892,3
1558531025,446612545,-0.8055207340622241,4
1573229571,439064872,0.17556090892530696,4
1573229571,316781266,-0.3869823410513678,3
312195516,671789422,0.3247037272813014,3
312195516,440211263,-0.0007901721290068346,5
312278586,440514428,0.4572789028414703,3
312983824,553265741,0.09659071554397622,3
345313860,684833395,0.9180015539253207,5
345378490,425182878,0.3013207767000552,3
345417623,452283914,-0.6619143870305484,3
373483880,553265741,0.8374320556148546,5
380710218,446672211,0.7199522829609792,4
380789019,553572997,0.30769193557598734,3
385505833,449911004,-0.07348068361150359,3
439139597,440219078,0.22085223859969005,3
446364193,446612790,0.933326057279041,3
446527165,446612545,-0.6763307143705756,3
449005615,804114986,0.6710955988741987,4
449212602,743225406,0.5806046935455002,3
451526341,60964049,-0.43300156475159257,3
553572997,679735909,0.7170460295440181,3
553578693,61009059,-0.2680740093997938,3
571197639,60938455,-0.27305583202620703,3
60502258,671510053,0.028622076358411342,3
767902521,804114986,0.8913301973043947,5
385420161,553296981,0.25825433933270303,4
446310786,786817070,0.0,3
345361792,60977493,-0.37955914507088745,4
590353403,786817070,0.7197080291970803,5
043935806,140298479,0.8799765599737417,5
044021145,044022165,0.6374009789017885,20
385504209,446519138,0.14384604665140427,4
038529929,316666343,0.08022936233374169,4
316666343,345384350,-0.4652264746558855,3
440224764,60392452,0.742355807925484,3
394820371,60928336,-0.22771001702132487,3
451524934,804106304,0.8732868204230563,3
038533334,671003755,0.1879102147427293,3
051512219,399147128,0.9992703391950748,3
590353403,618002235,-0.2148086454164224,4
044021145,805063889,-0.6131950288855939,3
312422156,786868716,0.5135647143769605,3
345313860,345369947,0.6607526630663757,6
316693006,60928336,-0.5951379953951966,4
440206154,553250531,-0.42089833380492286,4
804106304,805063897,0.07226228687504652,3
345378490,60977477,0.549604309258181,3
373218400,971880107,-0.5354719159729542,4
006000438,375707972,0.28495695765272,3
316776963,60929790,0.24902912254587709,3
380977788,446672211,0.8929255763173333,4
385335482,60987103,0.19172179945099388,4
60930535,60977493,-0.414171306280769,6
385424728,971880107,-0.0030275965474569917,3
042511774,044021145,0.529031533022345,4
044023722,316603287,-0.49782471885252266,3
055356451,425166619,0.7052879810529505,3
067976402,743474325,-0.8164596303695691,3
067976402,312278586,-0.014039607486414767,9
080410753,449005615,0.06542047146526658,3
1558744150,451169530,-0.5065512166908082,3
156027321,375400117,0.2908368738497325,3
1573229571,345370775,0.923740179194769,4
193156146,316776963,-0.9580229257565621,3
312195516,375727345,-0.12018456169760086,11
312278586,449911004,0.4089814588306961,4
316096199,380813815,-0.903493061632665,4
316666343,385416342,-0.11751341949425122,3
316776963,385335881,-0.7296705817757488,5
316776963,375727345,-0.22092136540250648,5
345356578,971880107,-0.8301081914562294,3
345361792,671003755,-0.34248304253970363,5
345361792,446606383,-0.4442110999257926,3
345378490,440226430,0.3219756463460874,7
375703055,439064872,0.013881837069900966,3
385490445,385504209,0.1460525823095727,3
385505833,446612545,0.6987679202713634,3
399144463,786868716,0.4057337847260841,3
399146431,61009059,0.40363099708258054,3
425166619,743418174,-0.021514411508822568,3
425166619,446610399,-0.8592937424194494,3
439064864,440225701,-0.21798297961677976,3
439064872,441569595,0.05718133979186208,3
440224624,671003755,0.41437270617033156,3
440224675,446531332,0.5683307178597005,5
446605239,765341972,0.40554014782617903,3
553802488,671888587,0.6842083283844657,3
679429220,786868716,-0.1693980937371362,5
044022165,375707972,0.7352896401667641,4
151008116,553250426,-0.9173693133135175,3
1558743669,385720106,0.9850555086684252,3
553250426,679746048,-0.7045788234015743,3
60928336,671038184,0.21879707669548462,4
425147517,451181379,0.9995120760870788,4
439136350,786868716,-0.7812735681829331,3
60392452,618002235,0.9999999999999998,3
446364193,804114986,-0.1838924281224571,3
671042858,765341972,0.3444373818510708,3
375727345,679746048,0.20454980959151883,9
61009059,805063897,0.27516000456676687,3
316769487,590353403,0.33815334037455896,12
316569321,670869902,0.7737494897332228,3
380718332,440224764,0.9395770592819281,6
515127833,553272837,0.8784809108094805,6
068484267,440226430,0.7640082551533512,3
385335881,439136350,0.9199902187261901,3
440234743,446605484,-0.4924182848235856,6
439064864,64400026,0.9412188000638724,3
439136350,553572997,-0.3527451308470106,3
034538184,044021145,0.8005524297855696,4
451137965,451169530,-0.5633966012828607,3
312274920,451166892,0.9677451554336336,3
151008116,345424719,0.5701079582200672,3
044023722,60977493,0.06944710803821488,3
451526341,618002227,0.09813439797554098,4
316779490,385504209,0.48395408546883967,4
316789089,446525537,0.3666946002512742,3
380018179,385504209,0.2631919596044879,6
068484267,60502258,0.7035971202855372,6
140293248,804106304,-0.39795212936776275,5
380977788,60934417,0.5101697572017233,3
60502258,60934417,-0.12108813789124205,4
068484267,743237188,0.5610126588467985,4
553582747,671510053,-0.33630877089721406,3
345370775,451526341,0.6008546798747729,7
345370775,375726403,0.14935992807728699,4
042518630,61009059,-0.5460858816874171,5
042518630,312971346,-0.05816966916515832,4
316666343,380977788,0.3276975281122185,9
014023828,446612545,-0.937574313929979,3
014100018,60938455,0.8932813422107121,5
038531258,385504209,-0.8133115319540625,3
038542471,080410753,0.06014869420196151,3
055356451,553582526,0.667193462705824,5
140298479,446605239,0.04425164925601062,3
155874262,515128554,0.9587803350644822,4
316781266,375727345,0.6591932693682473,5
345361792,765341972,0.45208928784777047,4
345384466,446612790,-0.20177198423417866,3
345384466,441003257,-0.14956645301546767,3
380973650,786868716,0.5181161786610099,3
385505833,684196387,0.27026062485774305,3
425166619,671525743,0.3729004147163016,3
440224675,743237188,-0.5824596794223226,3
446527785,743418174,0.3251682582657385,5
446610399,449006522,-0.039884906817387746,3
446612545,553582526,-0.08880916170205266,5
345370775,449134482,-0.5102946367862587,3
014025448,60930535,-0.2837952325338195,6
525947647,786868716,-0.9264877032411762,3
312971346,316569321,-0.27265370460080884,5
140298479,140620427,-0.007069041163025186,3
385335482,449005569,0.3448807493577062,3
345384466,380977788,0.7505910802769853,3
312195516,446394521,0.16951554991190068,6
380717018,446606812,0.6675849368516653,3
380813815,385504209,-0.10804056327245655,7
451526341,671038184,-0.6010899678239212,3
60928336,971880107,-0.38422320153174505,6
345443284,60928336,0.33203770384139203,7
440122090,60930535,0.9999755480002575,3
044022165,553561618,0.013801760980723414,4
380977788,60392452,-0.8354722463625373,3
446310786,671042858,0.1761174884190866,5
60916508,70212570,0.4537570509019587,3
671003755,671021001,1.0,3
60928336,679734775,0.8428653725019415,5
440226104,804106304,-0.4969631746076158,4
316769487,743424425,0.22248659311730712,3
316969443,679746048,-0.8937019382670186,3
440211263,971880107,-0.12961357333158077,4
068484267,449911004,0.312860264031374,3
316096199,670892963,0.558734149256553,5
316096199,446677450,-0.1841466298629073,4
014029628,312243022,-0.02273879758988554,3
140293248,345391802,0.721929543660496,3
140298479,804106304,-0.7845339373173281,4
312195516,446672211,-0.14309627667946626,19
316776963,345391802,0.8349866938131862,3
385720106,804111359,0.23892021396401522,4
044023722,375707972,0.4936463652894137,6
316096199,385730586,-0.29676030136804593,5
039592720,316969443,1.0000000000000002,3
449212602,60930535,0.8971156108626281,3
014025448,375727345,0.1990642677122733,5
014029628,446519138,-0.44698361793802405,3
044021145,385335482,-0.2946899695817696,6
140067477,451526341,-0.3662924671154806,3
1573225789,446610399,0.7878256852865507,3
312983824,385493800,-0.40393544262407777,3
316666343,374270325,-0.9068125203952867,3
345313860,385508042,0.3876641248771545,3
375707972,385337639,-0.3528897830533193,3
380018179,671793489,0.6946523334033794,3
385335482,671793489,0.5211025945516958,3
385335881,440226104,0.4203143856564957,4
385472951,441003257,-0.9266632823729778,3
385505833,425182878,-0.4014374289357989,4
385508042,553278398,0.9086722555686353,3
440211263,440224675,0.45787813593304416,3
440224675,743418174,0.1480029710303902,5
440234743,671003755,-0.2007829595467964,4
452264464,804111359,-0.9156853549433994,3
553572997,743460529,0.4858915535418883,3
671042572,684874350,0.1943671014127712,3
440224675,451524934,0.9381929140821824,4
044021145,425182908,0.03679076072424878,3
140298479,60930535,0.770744609944709,4
380710218,64400026,0.19102592026129311,3
044023722,449134482,0.6067306061182948,3
044021145,671617028,-0.6582426287630115,3
373483880,373484100,0.91516159690696,4
446604801,452282152,-0.32619915454550436,4
316601950,671042858,0.5496795150566995,3
014100018,60934417,-0.44979839440200897,4
312305060,385504209,0.3287641734307791,8
440226104,446606383,-0.9680196679009918,3
446605239,451169530,0.33861770268413593,3
60938455,743418174,0.04395156832321878,8
765341972,786885688,0.9234993155384,3
1573225487,446672211,0.5824400280012705,3
345361792,553250426,0.8498878549799439,3
385721420,449005615,0.053685297585935765,5
64401847,804114986,0.09815327838426759,3
439136369,618002235,-0.08943154085598086,3
671880187,684874350,0.8560725902621891,3
373484224,373484410,0.8040760124137122,5
446605239,805063897,-0.17404756384858985,3
446605239,60934417,-0.008313391180848605,3
345443284,679735909,0.7796945764148816,3
080411868,345370775,-0.07797459842947241,4
316776963,440206154,0.01408261366125669,3
316776963,385720106,0.01967759279136116,8
590353403,64471047,0.1537599347288391,7
316666343,679746048,0.1039313036772883,10
345370805,60976845,0.40314243018114887,4
316096199,743439740,-0.09488619923176758,4
316666343,380730138,0.680058261719696,8
312282990,375705856,0.9574992318130933,4
140067477,440224675,-0.14903245803719395,4
142001740,375705856,0.1475893744161566,6
385504209,60934417,-0.21928001220698215,11
014029628,385335881,0.4264863498870774,7
155874262,440234743,-0.2808554612631359,4
312195516,440224764,0.6779304898674867,5
140179836,312195516,0.539405898678232,4
006000438,679734775,0.40892282110420614,5
044021145,684872153,-0.2825053187648301,5
055356160,440234743,0.5207593997242111,3
1558531025,684874350,-0.580280213940581,3
1558531025,449911004,-0.8755598243116971,3
1573225789,684872153,0.3687204461539611,3
316096199,316969443,-0.6098772917718124,4
316693200,842329129,-0.7563997022627369,5
316693200,440224675,-0.281606661168263,3
316776963,345370775,-0.9262434932904129,3
345370775,553273914,0.36279597341277026,3
374270325,684874350,-0.6455401360511092,3
380710218,446364193,-0.5798260335142009,4
380789019,743418174,0.0630804078752549,3
380789019,380813815,0.3934773596206641,4
380813815,571197639,0.9348941836469766,4
385493800,671042858,0.7955870797707355,3
385508042,446605239,-0.030673767667588264,3
385511612,60502258,-0.5372592466991257,4
385720106,553572997,-0.3112584316362722,3
439064872,440225701,-0.38759095256390536,5
439139597,670892963,0.37496220890723025,3
440221595,786868716,0.6461258080090716,5
446531332,786890436,0.6926088056395884,3
446672211,786868716,-0.26327058336146886,7
671003755,671510053,-0.3146756762064637,3
385720920,805062971,0.27142578667465916,4
316769487,345378490,0.18006501202021943,5
60976845,671021001,0.02886567507455375,6
312305060,452282152,0.7006022288215749,9
385335881,452282152,0.5583395284788603,3
316899984,743237188,0.729346236853008,5
394758285,451526341,-0.5098254520510459,3
553250426,590353403,-0.04547641387250617,4
440226104,60938455,-0.6280228610566974,3
446364800,743418174,0.09731634155560712,4
038533334,375726403,0.48958295083431724,3
345417623,60976845,0.7278656746867264,3
014100018,440206154,0.9412203765292324,3
037570504,971880107,-0.32559472436552644,4
375700757,449005615,0.045003748989155205,8
446364193,804106304,0.11740299037870651,3
385424728,440211727,0.6040398836109927,4
1573228737,345361792,0.6777466388974654,3
60934417,671003755,-0.38730781956251475,4
385730586,60934417,0.5042554354922417,3
439064864,671027360,0.26401704283063515,3
316777730,679429220,0.23302720008113514,3
1558743669,60934417,0.7629761362942025,3
044021145,451167716,0.7958951130100284,3
080410753,971880107,0.181953087316595,3
345443284,375707972,0.6232103382679784,8
151008116,452282152,0.9575472826256378,4
068484267,60987103,0.33769215893815624,3
067976402,380813815,-0.47208633600092076,4
439136350,553210092,0.18141034024410604,3
140298479,385720106,-0.49215077505886484,4
312195516,316776963,-0.23995491603150723,10
380977788,60928336,0.576906643065605,5
440234743,446353205,0.14496101117923552,3
440215625,440226430,0.1888408756135355,4
014025448,316789089,-0.3266090792805602,3
006019491,385720106,0.47087455488903557,4
014029628,451169530,0.6451800277752051,4
044021145,440224675,0.16580661756995868,6
044023722,449207544,0.9212521849666547,3
067976402,679734775,0.9886255222731419,3
140067477,316776963,0.8773308273541253,4
140077022,312282990,-0.8636671247867356,3
140298479,590353403,0.308818882540655,5
142000205,452264464,0.936241686202488,3
142000205,345313860,0.4814747737229017,5
151008116,316096199,-0.7563355427555657,5
312243022,316666343,0.2177954732083535,7
316569321,64407667,-0.6801705452566162,7
316569321,385508417,-0.17232147464507713,4
345313860,842329129,-0.8900572682472571,3
345384466,618002227,-0.5255412001922078,3
345417623,449006522,0.8113113753041354,5
385335881,743418174,0.44588873451646543,10
385498721,441172695,-0.3043008715101991,3
439064864,440226104,-0.04534207341171042,4
439139597,449212602,-0.08027442976832838,6
440221595,684872153,0.7843533191436752,3
440224675,60938455,0.9460094367752023,3
446610399,553273914,-0.8359052507282352,3
446612545,553576801,0.5854619097292443,4
553572997,842329129,0.2873365570301184,3
60502258,786890436,-0.5728547031522766,3
044023722,671021001,0.13247991733171233,5
345378490,440211727,0.47267906210314437,10
044022165,446605239,0.2670477815743837,4
140179836,316769487,0.16053015462387835,4
385492081,804114986,-0.02300553913301028,3
679429220,684874350,0.43297888651920563,5
316666343,679734775,-0.5772276672292942,7
375727345,385504209,0.15911320219129774,13
380815923,786885688,-0.7657463698973753,3
385472951,553569910,-0.031010992107171276,3
60928336,671617028,0.8740065623231472,4
312195516,60392452,0.12768037344255756,9
044023722,399501487,0.17517887624264955,4
446310786,446604801,0.26951788465260357,4
312278586,60976845,-0.4759112416681279,7
156528207,60928336,0.7161159172479363,3
446310786,60917016,0.0,3
316601950,446604801,0.178431132918629,4
380730138,60928336,0.8595567020923521,3
014100018,440211727,0.7980716384911805,3
1563898586,380789019,0.3763506647733562,3
316666343,671042556,0.6217568603371298,5
316693006,446523569,0.27840580957468825,3
039592720,452282152,0.355792310384972,9
312243022,312983824,0.06869582427809164,3
043935806,067976402,0.9375396249287331,5
380710218,446601241,0.4416494898972687,5
142001740,345391802,0.5745426974846419,4
385335881,60987103,-0.39144416580465485,7
006000438,743418174,0.4712110074464797,5
312195516,553572997,-0.46663972244529056,7
006101351,439064872,0.6447024805978109,4
014028009,671525743,0.24303040711051266,3
038531258,380813815,0.5818064298561716,3
042511774,60987103,-0.5917633616833592,4
044021145,971880107,-0.3590047535247156,5
044023722,440122090,0.6898978323805067,4
051512219,375727345,-0.550623261674166,3
067976402,553569910,0.32947688314337215,3
067976402,316969443,-0.5319148936170214,5
080410753,446612790,-0.06989481655376717,3
312195516,345465083,-0.289942594807419,6
312274920,61009059,-0.012793330238918547,3
312983824,842329129,-0.9266755348702019,3
316168815,385720106,-0.26509354184783135,3
316693006,743229878,-0.1619278846967021,3
345361792,375727345,-0.2398886683801754,8
345370775,452283914,-0.674199862463242,3
375707972,446672211,0.04651533755806832,13
375726403,61093092,0.08241801382098198,3
380717018,446605239,0.9381698739809704,3
385335482,439139597,-0.03198651536357055,4
385504209,425120279,0.3395254077984423,4
399146431,684874350,-0.5984425640746934,5
425166619,446611867,-0.33096298529717255,3
440226430,679734775,-0.5802757235665469,5
440234743,743418174,-0.387996336098288,4
440211727,440224675,0.5936543563195916,5
1558743669,786868716,-0.0009949194925123468,4
1558743669,679746048,0.2935336048353562,5
1558743669,380730138,-0.03267295243958155,3
60976845,670892963,0.5471871495243864,4
014025448,804106304,0.5973828503027235,3
043935806,70212570,0.7836437213831626,3
451167317,671004565,0.509660699718939,3
345369947,60502258,0.5856068533241818,3
618002243,804106304,0.692820737813014,3
155874262,446310786,0.17857705277982236,4
440224764,446606812,0.846481522371163,4
312976275,345417623,0.15488757409409182,3
515128554,743439740,0.5000932985311821,3
449907481,805063897,0.3269987033334665,3
446527793,446606812,0.8206835206684515,3
044021145,380012863,-0.13674014096891773,4
312990456,440219078,0.8626870539668186,3
440211727,64471047,0.9166492615154653,3
441569595,446310786,0.79555728417573,4
451526341,60934700,0.8250328883121594,3
316096199,446672211,0.46647066259991027,9
006000438,316666343,0.5411695212493822,5
014028009,380730138,0.5015236899691762,3
316096199,671038184,-0.19407578439563186,4
440226430,671021001,-0.2092329531633629,8
446527793,553582747,-0.08298826628866138,4
142000205,385720106,0.33590227199790573,7
142000205,375702709,0.3448183721272316,4
375703055,743237188,0.8678128814723113,4
014028009,394820371,-0.2513807692145125,3
042518630,553802488,0.9611169376972781,3
042518630,373218400,0.4782543767010341,3
044021145,743260244,0.8761633038748149,3
044021145,425188787,-0.6371704526461105,3
044021145,067101420,0.8569812057659605,4
140293248,971880107,-0.7429517174000115,3
140298479,312274920,0.48438907426344263,5
142000205,440226430,0.7419258997388931,5
1558744150,446519138,-0.06306972862448446,3
1573229571,689710879,-0.0610847221781524,3
312195516,446523569,0.63775427902203,3
312305060,553572997,0.2934565999124264,3
312305060,449006522,-0.19731718536075832,3
312976275,842329129,0.36671381591017305,3
316666343,394820371,-0.5114446482622479,5
316693200,439064864,0.4163128676489398,3
345313860,61009059,-0.7543339932925016,4
345370775,425163407,0.5896474961644452,3
345370775,385511612,0.730064132136326,3
345370805,590353403,0.8774104307699843,4
345370805,375702709,0.20563963820428374,3
345418018,385511612,-0.9149855276286853,3
380018179,440234743,-0.4314988912355423,3
380710218,385508042,-0.0031336517679205543,3
380717018,446612545,0.9002376609348799,3
385504209,439139597,-0.558368247307829,8
385511612,786868716,0.27300908589781053,7
385511612,446606383,0.6921618770998864,4
399146008,446600474,0.5406366948098231,3
425142485,971880107,-0.8910279361952174,3
425182878,440224624,0.5096056745684068,4
439064872,449005615,0.6086800604348884,4
439064872,446601241,0.42198894132402587,4
440226430,804114986,0.00010250691359376357,7
446360589,446364193,0.6992028694448829,4
446527785,64407667,0.6996338526475288,4
786890436,804114986,-0.10245820922355109,5
316601950,446672211,0.08630871203133242,20
439136350,679429220,0.319795624421941,4
142001740,151008116,0.7513128787608474,4
312195516,451524934,-0.1057636612808972,9
345384350,425166619,-0.2340555590259142,3
038529929,440211727,0.026881385233472402,5
312978383,553250531,-0.9846215295881428,3
316779423,671027360,0.7693493639518063,3
345350499,452264464,-0.5694515528286145,3
316777730,60930535,0.18288352873799776,5
375700757,60987103,-0.4120494820628024,6
451524934,671042858,0.7807158417035018,3
044021145,451155750,0.5536634801771187,3
345391802,446310786,-0.28755508534376795,4
375727345,60934417,0.12368189003813304,6
345387651,385721420,0.4529226765655603,3
385336772,385504209,0.09447626610951507,3
425163407,679450408,0.7807036267886092,3
743225406,804111359,-0.928997713132502,3
60930535,684874350,0.7367139446155331,3
014029628,553250531,0.3802643944923619,5
446519138,452282152,0.793894114141133,4
446394521,60928336,0.5398394606995943,4
385721420,60928336,0.3447686472029768,4
440221595,805063897,0.7825637399894373,5
345325818,439064864,0.3656888252720229,5
440224675,804106304,-0.45677243682323365,3
312278586,805063889,0.48907954238335033,5
316168815,671027360,-0.9351843995363175,3
385492081,399501487,0.7841003553164277,4
64471047,671003755,0.5563466882274942,3
067976397,140244824,0.3270759664657921,3
316693006,446531332,0.7480759195670016,6
446523569,446531332,0.1914743091715262,6
067101420,515135062,0.08885985086071332,5
385504209,743457943,0.054207601085167686,4
375703055,446672211,0.261838392490946,9
068484267,345387651,0.6486143706189857,4
067976402,60915544,0.3405905918727865,9
043935806,375727345,0.018022199215170714,6
394820371,553210092,-0.48566186425718316,3
014029628,312976275,0.5370314918223866,3
080410753,1558531025,0.8780585286059139,3
385490445,590353403,0.17541160386140567,3
449212602,60929790,-0.48640832634414155,3
006092988,449005615,0.6173826365471342,3
006092988,014029628,0.6840129811123389,3
156027321,786885688,0.3819432470973439,7
156027321,553280589,0.6099165031247878,3
316666343,805062971,-0.5135376830997775,3
345384466,385335482,0.412209948389992,3
375727345,425163407,0.9605738049808343,3
375727345,385511612,-0.47852185328136965,3
375727345,380718332,-0.5133111669933258,4
380018179,394820371,-0.9230978330815293,3
380710218,743418174,-0.4337874164147824,4
380718332,767902521,0.1833262354447176,3
385335482,385335881,0.647801797686553,25
385493800,439064872,0.28004107906483444,3
385498721,805062971,0.6170387349327816,7
385504209,765341972,0.3061465327715782,4
385504209,553273914,0.4389172166434369,3
385505833,804114986,0.7947248602356416,3
439064864,679735909,-0.8868001195197912,3
440219078,60938455,-0.6735457774531193,5
446605239,515128554,0.8470218087194639,5
446610399,671036505,0.15077246643059575,4
451169530,60987103,-0.022784596378233563,4
553268449,670892963,-0.24977698538479523,3
553582747,671888587,0.6634130885019289,5
684872153,70212570,-0.8804621487749593,4
842329129,842342702,0.9105876298275408,5
679879242,679879250,0.5945284284940309,6
375707972,679429220,-0.005536599520331745,4
1558743669,440226430,0.12821109531519237,7
60930535,61009059,0.0967835220731818,4
156027321,679746048,0.8124324923653161,5
